date,Content,Likes,Retweet
2020-08-16 07:38:57+00:00,Sounds right https://t.co/dm76FJq3hX,129101,11183
2020-08-16 01:10:48+00:00,@Dr_rami @tomdestella @RobertDowneyJr Seriously,1607,55
2020-08-16 01:08:55+00:00,@long_elon Crysis rocks,1026,33
2020-08-16 00:18:31+00:00,A truly useful exaflop at de facto FP32,8731,250
2020-08-16 00:14:40+00:00,"@Kristennetten @engineers_feed Metal has a fudge-like consistency near its melting point, so you can just smoosh it together",1835,82
2020-08-16 00:09:03+00:00,@engineers_feed This is how we make Falcon 9,9419,272
2020-08-15 22:11:49+00:00,https://t.co/mDoPO17YB9,12972,1013
2020-08-15 20:10:02+00:00,"@flcnhvy @ICannot_Enough @Tesla This is out of our hands, so hard to predict. Maybe on order of 10 billion km of real world driving will be enough to convince regulators.",1722,79
2020-08-15 20:07:15+00:00,@realwillreil @GiulioCoraggio 🤣🤣 hasty govt 🤣🤣,1011,31
2020-08-15 20:05:47+00:00,"@teslaownersSV @PPathole @ICannot_Enough @flcnhvy @Tesla A lot of work remains. Technically, we have it working in sim with FPGAs at ~0.01% capability. This will be a true supercomputer.",1090,58
2020-08-15 20:01:14+00:00,@PPathole @ICannot_Enough @flcnhvy @Tesla Dojo is still being built. Maybe a year or so from V1.0.,782,26
2020-08-15 19:56:38+00:00,"@ICannot_Enough @flcnhvy @Tesla Autopilot was trapped in a local maximum, labeling single camera images uncorrelated in time. Now, it is not.",1644,95
2020-08-15 19:49:41+00:00,@ICannot_Enough @flcnhvy @Tesla Your insights over the years have been excellent. That’s approximately right.,1716,67
2020-08-15 19:47:35+00:00,"@GiulioCoraggio Absolutely, but it doesn’t seem that govt can move fast enough",630,31
2020-08-15 19:46:11+00:00,@teslaownersSV Ok,1056,33
2020-08-15 19:45:01+00:00,@flcnhvy It will blow ur mind haha https://t.co/LqnKEN5Kjn,7791,306
2020-08-15 12:12:42+00:00,"@tomdestella I want to do electric vtol supersonic sooo bad, but my brain will overload",3090,192
2020-08-14 23:32:17+00:00,"@universal_sci Asteroid impact risk is well understood, but not comets. Those worry me.",7519,290
2020-08-14 22:40:49+00:00,Great mission patch design!,24310,1229
2020-08-14 21:00:50+00:00,@Nikola_Truth Haha true,1904,41
2020-08-14 21:00:17+00:00,@WholeMarsBlog @alesssj4 Yup,1048,22
2020-08-14 20:58:40+00:00,@flcnhvy @teslaownersSV Exactly,1288,34
2020-08-14 20:58:16+00:00,"@Kristennetten @teslaownersSV @Erdayastronaut Also definitely coming haha. Will only be on relatively recent cars, as we didn’t have an outside speaker until about a year ago. Can change inside sound easily.",1728,73
2020-08-14 20:56:27+00:00,"@vicentes @teslaownersSV @Erdayastronaut Sorry, this is embarrassingly late. Two factor authentication via sms or authenticator app is going through final validation right now.",1617,68
2020-08-14 20:53:28+00:00,"@_bennettm_ @Erdayastronaut Yes! We’re labeling bumps &amp; potholes, so the car can slow down or steer around them when safe to do so.",2404,146
2020-08-14 20:48:02+00:00,@Erdayastronaut This is what I meant by “4D” https://t.co/xpX7j5SnPy,3843,366
2020-08-14 20:46:30+00:00,"@Erdayastronaut The FSD improvement will come as a quantum leap, because it’s a fundamental architectural rewrite, not an incremental tweak. I drive the bleeding edge alpha build in my car personally. Almost at zero interventions between home &amp; work. Limited public release in 6 to 10 weeks.",8631,894
2020-08-14 20:33:15+00:00,Tesla is developing a NN training computer called Dojo to process truly vast amounts of video data. It’s a beast! Please consider joining our AI or computer/chip teams if this sounds interesting.,114707,8206
2020-08-14 20:30:31+00:00,@Teslarati More software improvements coming,4174,152
2020-08-14 19:30:17+00:00,"@cleantechnica Significant improvements coming to S/X air suspension soon via software update! Will simultaneously improve performance handling &amp; ride comfort &amp; enable user customization of height &amp; damping, geocoded for relevance.",2618,184
2020-08-14 19:12:58+00:00,"@stoolpresidente H2O, CH4/CO2, N2, iron, nickel, chrome, aluminum (not necessarily in that order) will matter far more than gold or platinum for space travel",5681,406
2020-08-14 19:07:33+00:00,@waitbutwhy @lukeprog What are the odds … ?,2999,94
2020-08-14 18:59:14+00:00,"@viktaur27 @Teslarati The rate of improvement from original GPT to GPT-3 is impressive. If this rate of improvement continues, GPT-5 or 6 could be indistinguishable from the smartest humans. Just my opinion, not an endorsement. I left OpenAI 2 to 3 years ago. Am a neutral outsider at this point.",1162,102
2020-08-14 18:51:24+00:00,@Teslarati Tesla team is working hard on increasing Powerwall production,4203,156
2020-08-14 17:54:11+00:00,@C_Bass3d @Erdayastronaut SN8,2269,85
2020-08-14 17:35:06+00:00,@Erdayastronaut Impressive,5928,137
2020-08-14 16:22:40+00:00,@stoolpresidente Psyche https://t.co/ZkOI8FPVZZ,15088,1516
2020-08-14 07:48:54+00:00,"@Erdayastronaut @KenKirtland17 @torybruno @ulalaunch @SpaceX @blueorigin @DJSnM @ThePrimalDino Yes, integrated with the tip of the nose",2595,55
2020-08-14 07:33:51+00:00,@Teslarati This is important,5386,191
2020-08-14 00:31:50+00:00,@Erdayastronaut Probably not faster than utility power can be restored. Powerwall/Powerpack/Megapack can certainly be helpful long-term. https://t.co/tEE4LDTdYG,2163,114
2020-08-14 00:28:38+00:00,@KenKirtland17 @torybruno @ulalaunch @SpaceX @blueorigin @Erdayastronaut @DJSnM @ThePrimalDino Starship fairing will actually have more height than shown here. Dome will be flatter &amp; more of tip is accessible. Usable volume ~1000 cubic meters.,9639,287
2020-08-13 19:32:57+00:00,@pantsbobsponge @andyjstanton @TimFernholz You are correct. This is a substantial underpayment compared to what ULA has received.,1658,53
2020-08-13 19:31:18+00:00,@TimFernholz So why is this madness acceptable for Boeing/Lockheed rockets?,2378,122
2020-08-13 19:27:08+00:00,@TimFernholz Nobody would suggest buying airplanes that only fly once &amp; then crash into the ocean. That would be absurd …,2338,144
2020-08-13 17:22:51+00:00,@Tesmanian_com I generally try my best not to be on patents,5837,158
2020-08-13 16:35:30+00:00,"@TimFernholz Efficiently reusable rockets are all that matter for making life multiplanetary &amp; “space power”. Because their rockets are not reusable, it will become obvious over time that ULA is a complete waste of taxpayer money.",4413,366
2020-08-13 14:51:11+00:00,"@WholeMarsBlog Will be amazing to see it in operation! Biggest casting machine ever made. Will make rear body in a single piece, including crash rails.",6478,347
2020-08-13 09:56:17+00:00,@renarddemoscou @BillGates Sorry to hear this. What can we do to help?,37557,2935
2020-08-12 14:28:34+00:00,@Teslarati No surprise,8020,225
2020-08-11 22:19:28+00:00,@Teslarati Aiming to make it super fun!,9261,282
2020-08-11 18:36:28+00:00,@Teslarati A little toastier each flight,6161,177
2020-08-11 18:19:58+00:00,"@flcnhvy Same hex tiles, slightly different mounting method. Need bigger sections of tiles to see how they hold up with cryo shrinkage, pressure expansion &amp; body bending.",3467,149
2020-08-11 18:17:07+00:00,SN7 will be new alloy test tank taken to burst pressure. SN8 will have body flaps &amp; nosecone.,21533,1067
2020-08-11 18:15:25+00:00,SN 5 &amp; 6 at Starship Production Complex in Texas https://t.co/8BVRD5VdU7,63790,4543
2020-08-11 01:34:34+00:00,"@Mark_Goldberg_ @Tesla One day soon, I will wear this outfit https://t.co/T0SnF4UgYK",4165,153
2020-08-11 01:33:58+00:00,@Mark_Goldberg_ @Tesla I was trying to channel Herb Tarlek from WKRP https://t.co/0RC72S0ZAY,1622,36
2020-08-11 01:29:45+00:00,@Mark_Goldberg_ @Tesla Note the fabulous plaid jacket &amp; gingham shirt combo 🤣,10128,163
2020-08-09 19:15:01+00:00,@archillect Twin Peaks,10563,357
2020-08-09 19:00:40+00:00,@SamTalksTesla Working on my Mom’s cousin’s farm in Saskatchewan at age 17. I think we did a barn-raising that day.,11397,229
2020-08-09 06:28:26+00:00,@wonderofscience https://t.co/y7LrlouXr9,31057,872
2020-08-08 22:28:48+00:00,"@Erdayastronaut Not sure yet, but hopefully. Will need leg &amp; other repairs. Probably SN6 flies before SN5. We need to make flights simple &amp; easy — many per day.",4745,277
2020-08-08 22:19:21+00:00,@lexfridman Clearly,22952,351
2020-08-08 22:18:13+00:00,@ramacvr @Kristennetten @PPathole @BernieSanders Also true,1286,17
2020-08-08 22:18:08+00:00,@Kristennetten @PPathole @BernieSanders 🤣🤣,1320,32
2020-08-08 21:44:33+00:00,"@PPathole @BernieSanders Over time, since we give all employees shares, my ownership is diluted automatically. From the first financing round, where I owned ~60% of Tesla to today at ~20%, it has declined by a factor of 3.",2297,177
2020-08-08 19:51:49+00:00,@RationalEtienne @BernieSanders I wonder if he reads his Twitter feed,3670,118
2020-08-08 19:44:33+00:00,"@BernieSanders And why aim your attacks at Tesla, when we’re doing more than any other company on Earth to advance green/sustainable energy? Have you read the news? https://t.co/34tzBk5TIv",16188,1567
2020-08-08 19:39:50+00:00,@BernieSanders That bs was pushed by oil &amp; gas interests to distract people from the $5 *trillion* per year they receive in subsidies. Bernard Sanders is a docile puppet of big oil! https://t.co/WmzJnoTFzI,41809,4018
2020-08-08 19:26:57+00:00,@Siconik1 @WR4NYGov @28delayslater @BernieSanders 🎯,829,21
2020-08-08 19:25:59+00:00,"@WR4NYGov @BernieSanders Good analysis. He also includes a govt loan for high efficiency vehicles that Tesla paid back with interest several years, unlike other auto companies.",1589,119
2020-08-08 02:45:16+00:00,@westcoastbill 💯,16209,315
2020-08-07 21:32:29+00:00,"@johnkrausphotos @Erdayastronaut @queue_max @NASASpaceflight Yeah, full name of engine is Velociraptor or Raptor for short",3075,152
2020-08-07 21:30:53+00:00,"@tobyliiiiiiiiii @Erdayastronaut @queue_max @NASASpaceflight Haha, good catch. Booster will have fixed legs that add ~2m in height.",1556,61
2020-08-07 21:29:17+00:00,@Erdayastronaut @queue_max @NASASpaceflight I think we can get (Veloci)Raptor T/W on par with Merlin. Latter also started out with about half its current T/W.,2247,97
2020-08-07 20:58:19+00:00,@NASASpaceflight It will look crazy tall with booster &amp; fairing at 122m / 394 ft,7249,320
2020-08-07 18:03:14+00:00,@RenataKonkoly @TimothyBuffett @Teslarati @JaneidyEve Ok,1560,22
2020-08-07 17:52:23+00:00,"@TimothyBuffett @Teslarati Apart from failing to quarantine elderly/at-risk people early (a mistake they recognize), they were right",1042,91
2020-08-07 17:48:33+00:00,@Teslarati https://t.co/kogvN4rMJ8,79153,8057
2020-08-07 17:12:08+00:00,Good piece on Giga Berlin construction,20673,1098
2020-08-07 16:39:33+00:00,@FutureJurvetson @SpaceX This seems increasingly likely,7679,212
2020-08-07 02:41:09+00:00,@Teslarati This is gonna be great,14116,482
2020-08-06 22:39:35+00:00,SN5 https://t.co/GlZ28KFVHU,151931,9983
2020-08-05 01:48:06+00:00,"@PPathole @TrevorMahlmann @arstechnica We’ll do several short hops to smooth out launch process, then go high altitude with body flaps",6126,412
2020-08-05 01:19:44+00:00,@ebelardo73 @bluemoondance74 @TrevorMahlmann @arstechnica Soon,3229,100
2020-08-05 01:17:32+00:00,"@TrevorMahlmann @arstechnica V1.1 legs will be ~60% longer. V2.0 legs will be much wider &amp; taller — like Falcon, but capable of landing on unimproved surfaces &amp; auto-leveling.",6506,431
2020-08-05 01:09:23+00:00,@flcnhvy Progress is accelerating,15719,517
2020-08-05 00:29:46+00:00,@SciGuySpace Exactly,4304,136
2020-08-05 00:28:47+00:00,@austinbarnard45 Mars is looking real,46999,2614
2020-08-04 23:54:18+00:00,@TrevorMahlmann Possible flight in 3 mins,10242,450
2020-08-04 18:04:40+00:00,@Erdayastronaut Most likely,5367,234
2020-08-04 07:41:11+00:00,@flcnhvy @Lindw0rm @cleantechnica True,1596,25
2020-08-04 07:13:46+00:00,@Lindw0rm @cleantechnica Highly likely down the road,1360,92
2020-08-04 07:10:32+00:00,@cleantechnica True fact,25715,562
2020-08-04 00:44:42+00:00,"@NASASpaceflight Scrubbed for the day. A Raptor turbopump spin start valve didn’t open, triggering an automatic abort. We’ll figure out why &amp; retry tomorrow.",6966,667
2020-08-03 23:23:00+00:00,@Erdayastronaut I’m in the Boca control room. Hop attempt in ~33 minutes.,9529,1027
2020-08-03 15:51:42+00:00,@Erdayastronaut @SpaceX For sure,13979,256
2020-08-03 15:49:55+00:00,"@engineers_feed Tbh, I must confess to occasionally pontificating about high-concept things",5753,171
2020-08-03 15:48:31+00:00,@engineers_feed Pretty much,8401,132
2020-08-02 23:20:53+00:00,"@Erdayastronaut Nosecone closing is recommended, but not required, for safe entry",3204,78
2020-08-02 22:45:07+00:00,"When space travel becomes as common as air travel, the future of civilization will be assured",310430,30505
2020-08-02 21:35:05+00:00,@waitbutwhy Space is the new air,15140,863
2020-08-02 20:27:25+00:00,Congratulations @SpaceX &amp; @NASA on completing first crewed Dragon flight!! 🇺🇸 returned.,219173,16973
2020-08-02 18:51:04+00:00,Dragon is stable in the water,281711,14579
2020-08-02 18:37:24+00:00,Acquisition of signal expected in 5 mins,17161,547
2020-08-02 18:31:53+00:00,4 mins to Dragon loss of signal due to atmospheric entry plasma,53381,2184
2020-08-02 17:19:04+00:00,Coming in hot,29877,2147
2020-08-02 16:55:30+00:00,Astronauts land in 2 hours @NASA @SpaceX,108447,7182
2020-08-02 05:43:55+00:00,"@Erdayastronaut @SpaceX However, we did prove that a SuperDraco landing could work by doing a propulsive hover https://t.co/Mr7VFIQwWf",2757,137
2020-08-02 05:42:00+00:00,"@Erdayastronaut @SpaceX All correct. Parachutes were originally the backup landing system, with SuperDraco thrusters as primary. Difficulty of proving thruster landing safety *and* architecture being suboptimal for moon/Mars caused us to change focus to parachutes.",4401,179
2020-08-02 04:49:11+00:00,@meier1028 @SpaceX @Space_Station @AstroBehnken @Astro_Doug Great game,960,27
2020-08-01 08:15:54+00:00,@engineeringvids The simplest solution is not necessarily the most satisfying,5825,375
2020-08-01 06:47:18+00:00,🧙‍♂️,32201,1254
2020-08-01 03:57:37+00:00,@cybrtrck Absolutely. Long-lasting art is incredibly difficult.,1691,66
2020-08-01 03:51:54+00:00,This BBC article provides a sensible summary for how it was done https://t.co/le3r20BWID,15951,808
2020-07-31 14:54:07+00:00,"The Great Pyramid was the tallest structure made by humans for 3800 years. Three thousand, eight hundred years.  https://t.co/6DU46eMbni",40156,1942
2020-07-31 06:38:13+00:00,@waitbutwhy So true,5658,87
2020-07-31 04:17:16+00:00,Ramses II was 😎,68733,2317
2020-07-31 04:14:32+00:00,Aliens built the pyramids obv,475920,59476
2020-07-31 04:11:31+00:00,@Iearnsomethlng Ancient Egypt had an incredible esthetic that stands to this day,6990,253
2020-07-31 02:34:18+00:00,@notch ☺️,4895,61
2020-07-31 00:12:12+00:00,@matfabrix @engineers_feed Witch logic https://t.co/o5xAopSNw1,1175,42
2020-07-31 00:05:07+00:00,"@matfabrix @engineers_feed Things we take for granted, like flying, would have had you burned at the stake for witchcraft not that long ago",3168,169
2020-07-30 23:31:20+00:00,@JaneidyEve Lo Que Construimos https://t.co/2yg5GAtgV9,923,68
2020-07-30 23:05:17+00:00,@thesheetztweetz Cool,6293,146
2020-07-30 20:31:50+00:00,https://t.co/8lpvwbeC4R,44722,2964
2020-07-30 20:05:05+00:00,Starship SN5 just completed full duration static fire. 150m hop soon.,67106,3857
2020-07-30 19:52:29+00:00,🖤🧛‍♀️Total Eclipse of the Heart 🧛‍♀️🖤 https://t.co/n8djdlKnbE,11621,682
2020-07-30 19:42:13+00:00,@lnterestingMaps @Iearnsomethlng 😮,12940,251
2020-07-30 19:39:15+00:00,@bluemoondance74 @PPathole @flcnhvy @shravantr @Neuro_Skeptic Not that I’m aware of,587,11
2020-07-30 18:27:55+00:00,@PPathole @flcnhvy @shravantr @Neuro_Skeptic Yes. Could also extend range of hearing beyond normal frequencies and amplitudes. Deus Ex.,1140,66
2020-07-30 18:20:31+00:00,"@flcnhvy @shravantr @Neuro_Skeptic Neuralinks are currently meant for mature brains &amp; functionality is lost if removed. Rewiring of neurons is certainly possible, but won’t make up for loss of the Link.",1163,78
